order_id,order_date,category,product_name,region,unit_price,quantity,total_sales,customer_age,discount_applied,discount_amount,final_sales
4401,2024-06-20,Books,Cookbook,East,32,1,32,35,0.0,0.0,32.0
4402,2024-06-20,Electronics,Smartphone,West,1343,1,1343,50,0.2,268.6,1074.4
4403,2024-06-21,Electronics,Smartphone,East,744,3,2232,48,0.0,0.0,2232.0
4404,2024-06-21,Books,Cookbook,South,27,4,108,34,0.0,0.0,108.0
4405,2024-06-21,Clothing,T-Shirt,South,152,6,912,67,0.0,0.0,912.0
4406,2024-06-21,Books,Cookbook,West,41,1,41,31,0.0,0.0,41.0
4407,2024-06-21,Electronics,Tablet,Central,735,5,3675,69,0.0,0.0,3675.0
4408,2024-06-21,Clothing,Jacket,South,139,1,139,52,0.0,0.0,139.0
4409,2024-06-21,Electronics,Tablet,North,1807,2,3614,63,0.0,0.0,3614.0
4410,2024-06-22,Home,Lamp,Central,304,1,304,68,0.0,0.0,304.0
4411,2024-06-22,Electronics,Tablet,West,1622,5,8110,53,0.0,0.0,8110.0
4412,2024-06-22,Home,Vacuum,Central,130,2,260,60,0.15,39.0,221.0
4413,2024-06-22,Electronics,Headphones,South,444,1,444,52,0.0,0.0,444.0
4414,2024-06-22,Electronics,Smart Watch,North,1623,4,6492,23,0.0,0.0,6492.0
4415,2024-06-22,Clothing,Jacket,South,40,3,120,27,0.0,0.0,120.0
4416,2024-06-22,Clothing,Hat,North,197,4,788,30,0.0,0.0,788.0
4417,2024-06-22,Books,Science Book,West,49,2,98,29,0.0,0.0,98.0
4418,2024-06-22,Books,Fiction Novel,East,38,5,190,61,0.05,9.5,180.5
4419,2024-06-22,Electronics,Tablet,South,310,3,930,30,0.05,46.5,883.5
4420,2024-06-22,Clothing,T-Shirt,East,100,1,100,60,0.0,0.0,100.0
4421,2024-06-23,Clothing,Hat,North,57,4,228,33,0.2,45.6,182.4
4422,2024-06-23,Clothing,Jeans,East,64,2,128,60,0.0,0.0,128.0
4423,2024-06-23,Clothing,Hat,North,83,2,166,24,0.0,0.0,166.0
4424,2024-06-23,Books,Cookbook,South,13,2,26,24,0.1,2.6,23.4
4425,2024-06-23,Books,Fiction Novel,East,20,1,20,47,0.0,0.0,20.0
4426,2024-06-23,Home,Bookshelf,North,299,4,1196,24,0.0,0.0,1196.0
4427,2024-06-23,Home,Vacuum,West,395,2,790,63,0.0,0.0,790.0
4428,2024-06-23,Home,Vacuum,North,172,1,172,40,0.0,0.0,172.0
4429,2024-06-23,Books,Biography,East,33,2,66,18,0.0,0.0,66.0
4430,2024-06-23,Electronics,Headphones,Central,936,2,1872,62,0.2,374.40000000000003,1497.6
4431,2024-06-24,Books,Science Book,North,36,5,180,67,0.1,18.0,162.0
4432,2024-06-24,Electronics,Laptop,Central,1811,4,7244,61,0.0,0.0,7244.0
4433,2024-06-24,Home,Bookshelf,North,114,5,570,63,0.0,0.0,570.0
4434,2024-06-24,Electronics,Smartphone,North,721,4,2884,25,0.2,576.8000000000001,2307.2
4435,2024-06-24,Electronics,Tablet,West,881,5,4405,40,0.0,0.0,4405.0
4436,2024-06-24,Electronics,Smart Watch,North,538,5,2690,36,0.0,0.0,2690.0
4437,2024-06-24,Electronics,Tablet,West,1700,4,6800,43,0.0,0.0,6800.0
4438,2024-06-24,Electronics,Smart Watch,Central,393,4,1572,62,0.0,0.0,1572.0
4439,2024-06-24,Home,Desk Chair,Central,195,4,780,69,0.15,117.0,663.0
4440,2024-06-24,Books,Tech Manual,East,45,3,135,68,0.0,0.0,135.0
4441,2024-06-24,Home,Coffee Maker,West,321,5,1605,38,0.0,0.0,1605.0
4442,2024-06-24,Home,Desk Chair,Central,203,3,609,37,0.0,0.0,609.0
4443,2024-06-24,Electronics,Laptop,South,1594,2,3188,20,0.2,637.6,2550.4
4444,2024-06-24,Electronics,Smart Watch,North,240,4,960,32,0.0,0.0,960.0
4445,2024-06-25,Clothing,Hat,Central,66,3,198,43,0.0,0.0,198.0
4446,2024-06-25,Clothing,Jeans,North,71,6,426,66,0.0,0.0,426.0
4447,2024-06-25,Home,Lamp,West,244,1,244,62,0.0,0.0,244.0
4448,2024-06-25,Books,Cookbook,Central,17,1,17,58,0.0,0.0,17.0
4449,2024-06-25,Books,Science Book,South,24,5,120,26,0.0,0.0,120.0
4450,2024-06-25,Electronics,Smart Watch,Central,417,3,1251,44,0.0,0.0,1251.0
4451,2024-06-25,Electronics,Headphones,East,1871,2,3742,52,0.05,187.10000000000002,3554.9
4452,2024-06-25,Clothing,T-Shirt,North,53,2,106,18,0.0,0.0,106.0
4453,2024-06-25,Books,Science Book,West,39,3,117,22,0.0,0.0,117.0
4454,2024-06-25,Books,Science Book,North,23,1,23,40,0.0,0.0,23.0
4455,2024-06-25,Home,Bookshelf,West,435,2,870,34,0.05,43.5,826.5
4456,2024-06-25,Books,Fiction Novel,Central,32,4,128,18,0.0,0.0,128.0
4457,2024-06-25,Books,Fiction Novel,South,21,5,105,31,0.0,0.0,105.0
4458,2024-06-26,Books,Cookbook,Central,44,4,176,62,0.0,0.0,176.0
4459,2024-06-26,Home,Desk Chair,East,218,4,872,42,0.0,0.0,872.0
4460,2024-06-26,Books,Biography,North,25,5,125,31,0.05,6.25,118.75
4461,2024-06-26,Electronics,Headphones,Central,202,3,606,23,0.0,0.0,606.0
4462,2024-06-26,Home,Bookshelf,Central,238,4,952,63,0.2,190.4,761.6
4463,2024-06-27,Books,Fiction Novel,East,48,5,240,62,0.0,0.0,240.0
4464,2024-06-27,Clothing,T-Shirt,West,200,4,800,59,0.0,0.0,800.0
4465,2024-06-27,Clothing,Sneakers,North,87,1,87,52,0.0,0.0,87.0
4466,2024-06-28,Clothing,Sneakers,West,115,2,230,31,0.0,0.0,230.0
4467,2024-06-29,Home,Desk Chair,Central,186,3,558,21,0.0,0.0,558.0
4468,2024-06-29,Electronics,Smart Watch,North,1045,3,3135,58,0.0,0.0,3135.0
4469,2024-06-29,Electronics,Headphones,Central,1102,2,2204,60,0.0,0.0,2204.0
4470,2024-06-29,Electronics,Headphones,West,1416,1,1416,38,0.0,0.0,1416.0
4471,2024-06-29,Books,Science Book,West,14,3,42,51,0.0,0.0,42.0
4472,2024-06-29,Electronics,Smartphone,South,437,5,2185,51,0.0,0.0,2185.0
4473,2024-06-30,Electronics,Headphones,South,911,2,1822,65,0.0,0.0,1822.0
4474,2024-06-30,Books,Tech Manual,East,26,3,78,42,0.2,15.600000000000001,62.4
4475,2024-06-30,Clothing,Hat,North,88,4,352,29,0.0,0.0,352.0
4476,2024-06-30,Books,Tech Manual,West,37,2,74,20,0.0,0.0,74.0
4477,2024-06-30,Home,Vacuum,Central,452,1,452,61,0.0,0.0,452.0
4478,2024-06-30,Clothing,T-Shirt,West,196,6,1176,22,0.0,0.0,1176.0
4479,2024-06-30,Books,Biography,South,12,3,36,44,0.0,0.0,36.0
4480,2024-06-30,Electronics,Smartphone,East,326,4,1304,56,0.0,0.0,1304.0
4481,2024-06-30,Home,Lamp,East,137,3,411,33,0.0,0.0,411.0
4482,2024-06-30,Books,Cookbook,Central,16,1,16,35,0.0,0.0,16.0
4483,2024-06-30,Clothing,T-Shirt,South,30,6,180,67,0.0,0.0,180.0
4484,2024-06-30,Home,Bookshelf,West,216,3,648,31,0.0,0.0,648.0
4485,2024-06-30,Electronics,Smartphone,North,265,2,530,63,0.1,53.0,477.0
4486,2024-06-30,Electronics,Smartphone,East,1606,3,4818,48,0.15,722.6999999999999,4095.3
4487,2024-07-01,Home,Desk Chair,North,360,4,1440,69,0.1,144.0,1296.0
4488,2024-07-01,Clothing,Jacket,South,98,4,392,21,0.1,39.2,352.8
4489,2024-07-01,Books,Fiction Novel,Central,33,1,33,36,0.0,0.0,33.0
4490,2024-07-01,Electronics,Laptop,East,970,1,970,60,0.1,97.0,873.0
4491,2024-07-01,Electronics,Smartphone,East,331,5,1655,43,0.05,82.75,1572.25
4492,2024-07-01,Clothing,Jacket,West,198,4,792,45,0.15,118.8,673.2
4493,2024-07-02,Electronics,Smart Watch,Central,234,2,468,39,0.0,0.0,468.0
4494,2024-07-02,Electronics,Headphones,East,1156,5,5780,43,0.15,867.0,4913.0
4495,2024-07-02,Electronics,Smartphone,East,1664,5,8320,41,0.15,1248.0,7072.0
4496,2024-07-02,Books,Biography,Central,43,2,86,65,0.0,0.0,86.0
4497,2024-07-02,Home,Coffee Maker,North,245,4,980,40,0.2,196.0,784.0
4498,2024-07-02,Clothing,T-Shirt,East,79,1,79,43,0.0,0.0,79.0
4499,2024-07-03,Home,Vacuum,North,405,4,1620,55,0.0,0.0,1620.0
4500,2024-07-03,Books,Tech Manual,West,43,4,172,34,0.0,0.0,172.0
4501,2024-07-03,Electronics,Smartphone,East,1735,3,5205,35,0.0,0.0,5205.0
4502,2024-07-03,Clothing,Sneakers,South,153,6,918,40,0.0,0.0,918.0
4503,2024-07-04,Home,Bookshelf,East,248,3,744,54,0.05,37.2,706.8
4504,2024-07-04,Home,Coffee Maker,South,315,1,315,48,0.0,0.0,315.0
4505,2024-07-04,Clothing,T-Shirt,West,128,2,256,62,0.0,0.0,256.0
4506,2024-07-04,Electronics,Smartphone,South,990,2,1980,48,0.15,297.0,1683.0
4507,2024-07-04,Electronics,Smartphone,West,1331,5,6655,44,0.05,332.75,6322.25
4508,2024-07-04,Books,Fiction Novel,Central,36,3,108,52,0.2,21.6,86.4
4509,2024-07-04,Clothing,T-Shirt,North,160,2,320,69,0.0,0.0,320.0
4510,2024-07-04,Books,Fiction Novel,West,39,4,156,58,0.0,0.0,156.0
4511,2024-07-04,Books,Fiction Novel,South,41,1,41,68,0.0,0.0,41.0
4512,2024-07-04,Clothing,Jeans,Central,186,1,186,64,0.1,18.6,167.4
4513,2024-07-04,Home,Desk Chair,East,432,2,864,36,0.0,0.0,864.0
4514,2024-07-05,Clothing,Hat,Central,77,6,462,57,0.0,0.0,462.0
4515,2024-07-05,Home,Bookshelf,East,383,2,766,22,0.0,0.0,766.0
4516,2024-07-05,Home,Lamp,North,157,5,785,57,0.0,0.0,785.0
4517,2024-07-05,Home,Vacuum,North,456,1,456,44,0.0,0.0,456.0
4518,2024-07-05,Books,Science Book,West,39,5,195,60,0.0,0.0,195.0
4519,2024-07-05,Home,Desk Chair,East,168,4,672,43,0.15,100.8,571.2
4520,2024-07-05,Books,Fiction Novel,Central,46,5,230,65,0.0,0.0,230.0
4521,2024-07-05,Books,Science Book,South,44,4,176,30,0.05,8.8,167.2
4522,2024-07-05,Home,Desk Chair,North,211,5,1055,27,0.0,0.0,1055.0
4523,2024-07-05,Home,Lamp,South,190,1,190,48,0.0,0.0,190.0
4524,2024-07-06,Books,Biography,North,37,3,111,30,0.0,0.0,111.0
4525,2024-07-06,Home,Bookshelf,West,236,4,944,29,0.0,0.0,944.0
4526,2024-07-06,Books,Cookbook,East,41,4,164,61,0.15,24.599999999999998,139.4
4527,2024-07-06,Books,Cookbook,West,39,3,117,30,0.0,0.0,117.0
4528,2024-07-06,Clothing,Jacket,West,60,1,60,24,0.0,0.0,60.0
4529,2024-07-06,Electronics,Smartphone,South,934,3,2802,47,0.1,280.2,2521.8
4530,2024-07-06,Home,Bookshelf,Central,190,1,190,58,0.0,0.0,190.0
4531,2024-07-06,Electronics,Headphones,South,579,2,1158,19,0.2,231.60000000000002,926.4
4532,2024-07-06,Electronics,Smartphone,South,1901,4,7604,23,0.05,380.20000000000005,7223.8
4533,2024-07-06,Clothing,Sneakers,Central,99,4,396,40,0.0,0.0,396.0
4534,2024-07-06,Electronics,Laptop,South,1652,2,3304,54,0.0,0.0,3304.0
4535,2024-07-06,Home,Lamp,West,489,2,978,47,0.2,195.60000000000002,782.4
4536,2024-07-07,Electronics,Smartphone,North,1169,4,4676,29,0.0,0.0,4676.0
4537,2024-07-07,Electronics,Smartphone,Central,250,4,1000,24,0.0,0.0,1000.0
4538,2024-07-07,Electronics,Headphones,Central,534,4,2136,30,0.05,106.80000000000001,2029.2
4539,2024-07-07,Clothing,Jeans,South,181,4,724,53,0.0,0.0,724.0
4540,2024-07-07,Clothing,Hat,East,124,4,496,51,0.15,74.39999999999999,421.6
4541,2024-07-07,Clothing,Jeans,North,197,1,197,33,0.0,0.0,197.0
4542,2024-07-07,Electronics,Smartphone,South,735,5,3675,36,0.0,0.0,3675.0
4543,2024-07-08,Books,Fiction Novel,North,21,3,63,35,0.0,0.0,63.0
4544,2024-07-08,Books,Biography,West,14,3,42,36,0.0,0.0,42.0
4545,2024-07-08,Home,Coffee Maker,West,324,1,324,22,0.2,64.8,259.2
4546,2024-07-08,Electronics,Smartphone,East,1468,5,7340,70,0.2,1468.0,5872.0
4547,2024-07-08,Home,Bookshelf,East,59,1,59,69,0.05,2.95,56.05
4548,2024-07-08,Home,Coffee Maker,South,118,3,354,54,0.0,0.0,354.0
4549,2024-07-08,Electronics,Tablet,East,1697,3,5091,56,0.2,1018.2,4072.8
4550,2024-07-08,Electronics,Headphones,South,892,2,1784,47,0.0,0.0,1784.0
4551,2024-07-08,Books,Fiction Novel,Central,39,2,78,61,0.0,0.0,78.0
4552,2024-07-08,Home,Desk Chair,West,161,5,805,33,0.15,120.75,684.25
4553,2024-07-08,Clothing,T-Shirt,South,73,2,146,63,0.1,14.600000000000001,131.4
4554,2024-07-08,Home,Lamp,East,399,1,399,51,0.0,0.0,399.0
4555,2024-07-08,Clothing,Sneakers,North,31,3,93,54,0.0,0.0,93.0
4556,2024-07-09,Home,Lamp,Central,420,1,420,55,0.2,84.0,336.0
4557,2024-07-09,Electronics,Headphones,Central,901,3,2703,45,0.0,0.0,2703.0
4558,2024-07-09,Clothing,Sneakers,Central,107,3,321,31,0.15,48.15,272.85
4559,2024-07-09,Home,Lamp,Central,436,1,436,34,0.0,0.0,436.0
4560,2024-07-09,Clothing,Hat,South,32,4,128,35,0.0,0.0,128.0
4561,2024-07-09,Home,Coffee Maker,East,488,1,488,47,0.15,73.2,414.8
4562,2024-07-09,Electronics,Smartphone,South,1415,1,1415,49,0.15,212.25,1202.75
4563,2024-07-09,Home,Lamp,East,487,5,2435,26,0.15,365.25,2069.75
4564,2024-07-09,Electronics,Smartphone,North,508,2,1016,31,0.0,0.0,1016.0
4565,2024-07-09,Books,Tech Manual,South,34,2,68,39,0.0,0.0,68.0
4566,2024-07-09,Clothing,T-Shirt,Central,35,3,105,29,0.2,21.0,84.0
4567,2024-07-09,Home,Bookshelf,North,58,1,58,61,0.0,0.0,58.0
4568,2024-07-09,Books,Tech Manual,South,49,2,98,69,0.0,0.0,98.0
4569,2024-07-10,Clothing,Sneakers,East,139,3,417,60,0.0,0.0,417.0
4570,2024-07-10,Electronics,Smart Watch,South,1007,5,5035,55,0.0,0.0,5035.0
4571,2024-07-10,Books,Cookbook,Central,22,2,44,30,0.0,0.0,44.0
4572,2024-07-10,Books,Tech Manual,North,46,4,184,29,0.0,0.0,184.0
4573,2024-07-10,Books,Cookbook,South,34,3,102,68,0.0,0.0,102.0
4574,2024-07-10,Home,Lamp,North,158,2,316,68,0.0,0.0,316.0
4575,2024-07-10,Clothing,Jeans,Central,49,1,49,60,0.0,0.0,49.0
4576,2024-07-10,Books,Cookbook,Central,21,4,84,47,0.0,0.0,84.0
4577,2024-07-10,Books,Biography,West,28,2,56,19,0.0,0.0,56.0
4578,2024-07-11,Electronics,Laptop,South,875,2,1750,40,0.0,0.0,1750.0
4579,2024-07-11,Electronics,Smartphone,Central,1391,3,4173,32,0.0,0.0,4173.0
4580,2024-07-11,Electronics,Smartphone,East,1368,4,5472,67,0.0,0.0,5472.0
4581,2024-07-11,Home,Desk Chair,Central,259,1,259,70,0.0,0.0,259.0
4582,2024-07-11,Books,Science Book,East,14,5,70,70,0.0,0.0,70.0
4583,2024-07-11,Electronics,Laptop,North,1362,3,4086,30,0.0,0.0,4086.0
4584,2024-07-11,Books,Cookbook,Central,48,3,144,53,0.0,0.0,144.0
4585,2024-07-12,Electronics,Smart Watch,East,225,2,450,43,0.05,22.5,427.5
4586,2024-07-12,Clothing,Sneakers,Central,114,3,342,32,0.05,17.1,324.9
4587,2024-07-13,Home,Vacuum,East,162,1,162,38,0.0,0.0,162.0
4588,2024-07-13,Books,Science Book,South,23,3,69,51,0.0,0.0,69.0
4589,2024-07-14,Home,Bookshelf,East,263,5,1315,55,0.1,131.5,1183.5
4590,2024-07-14,Home,Lamp,North,370,3,1110,48,0.1,111.0,999.0
4591,2024-07-14,Home,Lamp,South,241,5,1205,53,0.15,180.75,1024.25
4592,2024-07-14,Home,Bookshelf,East,227,5,1135,19,0.0,0.0,1135.0
4593,2024-07-14,Books,Science Book,South,47,4,188,34,0.1,18.8,169.2
4594,2024-07-14,Books,Biography,East,44,3,132,66,0.05,6.6000000000000005,125.4
4595,2024-07-14,Books,Biography,East,25,2,50,67,0.0,0.0,50.0
4596,2024-07-14,Clothing,Jacket,West,117,3,351,47,0.0,0.0,351.0
4597,2024-07-14,Home,Desk Chair,South,215,5,1075,35,0.0,0.0,1075.0
4598,2024-07-14,Home,Vacuum,North,356,5,1780,66,0.0,0.0,1780.0
4599,2024-07-14,Clothing,Sneakers,North,28,1,28,29,0.0,0.0,28.0
4600,2024-07-15,Clothing,Jeans,West,40,6,240,30,0.0,0.0,240.0
4601,2024-07-15,Electronics,Smart Watch,North,777,3,2331,19,0.0,0.0,2331.0
4602,2024-07-15,Clothing,Sneakers,East,60,1,60,68,0.1,6.0,54.0
4603,2024-07-15,Books,Science Book,West,18,1,18,34,0.0,0.0,18.0
4604,2024-07-15,Books,Tech Manual,South,39,3,117,23,0.0,0.0,117.0
4605,2024-07-15,Electronics,Smart Watch,West,252,3,756,40,0.0,0.0,756.0
4606,2024-07-15,Home,Coffee Maker,Central,225,3,675,67,0.1,67.5,607.5
4607,2024-07-16,Clothing,T-Shirt,East,51,4,204,61,0.05,10.200000000000001,193.8
4608,2024-07-16,Home,Desk Chair,East,462,1,462,23,0.15,69.3,392.7
4609,2024-07-16,Books,Science Book,North,15,2,30,57,0.0,0.0,30.0
4610,2024-07-16,Clothing,Sneakers,East,57,3,171,60,0.0,0.0,171.0
4611,2024-07-16,Books,Fiction Novel,West,32,2,64,46,0.0,0.0,64.0
4612,2024-07-16,Clothing,Hat,West,57,3,171,49,0.0,0.0,171.0
4613,2024-07-16,Clothing,Jeans,South,102,3,306,34,0.0,0.0,306.0
4614,2024-07-16,Home,Coffee Maker,East,376,2,752,53,0.0,0.0,752.0
4615,2024-07-16,Electronics,Smart Watch,East,1327,4,5308,43,0.0,0.0,5308.0
4616,2024-07-16,Books,Cookbook,Central,34,3,102,23,0.0,0.0,102.0
4617,2024-07-16,Books,Science Book,North,19,1,19,65,0.05,0.9500000000000001,18.05
4618,2024-07-16,Books,Science Book,East,39,3,117,44,0.0,0.0,117.0
4619,2024-07-16,Home,Lamp,East,352,4,1408,56,0.05,70.4,1337.6
4620,2024-07-16,Home,Lamp,East,217,4,868,44,0.2,173.60000000000002,694.4
4621,2024-07-16,Books,Cookbook,Central,48,2,96,29,0.1,9.600000000000001,86.4
4622,2024-07-17,Electronics,Tablet,Central,1903,1,1903,55,0.0,0.0,1903.0
4623,2024-07-17,Clothing,Jeans,Central,22,1,22,21,0.0,0.0,22.0
4624,2024-07-17,Home,Bookshelf,South,406,4,1624,20,0.0,0.0,1624.0
4625,2024-07-17,Books,Biography,North,28,2,56,57,0.0,0.0,56.0
4626,2024-07-17,Books,Cookbook,North,34,2,68,42,0.0,0.0,68.0
4627,2024-07-17,Electronics,Headphones,West,962,5,4810,61,0.2,962.0,3848.0
4628,2024-07-17,Electronics,Smart Watch,South,1204,2,2408,48,0.0,0.0,2408.0
4629,2024-07-17,Clothing,Sneakers,East,98,1,98,25,0.0,0.0,98.0
4630,2024-07-17,Home,Bookshelf,East,112,4,448,45,0.0,0.0,448.0
4631,2024-07-17,Clothing,Jacket,North,93,2,186,46,0.0,0.0,186.0
4632,2024-07-17,Electronics,Laptop,South,955,5,4775,20,0.0,0.0,4775.0
4633,2024-07-17,Clothing,T-Shirt,West,151,6,906,49,0.0,0.0,906.0
4634,2024-07-17,Home,Coffee Maker,West,233,4,932,24,0.05,46.6,885.4
4635,2024-07-17,Books,Fiction Novel,West,34,2,68,58,0.0,0.0,68.0
4636,2024-07-17,Books,Tech Manual,West,12,1,12,61,0.0,0.0,12.0
4637,2024-07-18,Electronics,Laptop,East,912,3,2736,47,0.0,0.0,2736.0
4638,2024-07-18,Home,Desk Chair,West,121,4,484,32,0.0,0.0,484.0
4639,2024-07-18,Electronics,Headphones,West,362,4,1448,50,0.0,0.0,1448.0
4640,2024-07-18,Home,Lamp,East,79,5,395,58,0.0,0.0,395.0
4641,2024-07-18,Clothing,T-Shirt,Central,112,3,336,43,0.0,0.0,336.0
4642,2024-07-18,Electronics,Headphones,Central,1006,4,4024,20,0.0,0.0,4024.0
4643,2024-07-18,Books,Fiction Novel,Central,32,5,160,65,0.0,0.0,160.0
4644,2024-07-18,Clothing,Sneakers,Central,78,4,312,41,0.0,0.0,312.0
4645,2024-07-18,Electronics,Tablet,South,339,1,339,44,0.15,50.85,288.15
4646,2024-07-18,Books,Science Book,South,16,5,80,61,0.2,16.0,64.0
4647,2024-07-18,Electronics,Smart Watch,South,312,5,1560,67,0.0,0.0,1560.0
4648,2024-07-18,Books,Tech Manual,West,14,5,70,43,0.0,0.0,70.0
4649,2024-07-18,Clothing,Sneakers,Central,84,1,84,44,0.0,0.0,84.0
4650,2024-07-18,Electronics,Smartphone,South,1534,4,6136,48,0.0,0.0,6136.0
4651,2024-07-18,Clothing,T-Shirt,Central,135,4,540,57,0.0,0.0,540.0
4652,2024-07-19,Books,Science Book,East,36,3,108,58,0.0,0.0,108.0
4653,2024-07-19,Books,Science Book,Central,18,2,36,23,0.0,0.0,36.0
4654,2024-07-19,Home,Vacuum,East,93,2,186,42,0.0,0.0,186.0
4655,2024-07-20,Books,Cookbook,North,26,3,78,43,0.0,0.0,78.0
4656,2024-07-20,Home,Coffee Maker,Central,428,3,1284,64,0.0,0.0,1284.0
4657,2024-07-20,Books,Fiction Novel,West,11,1,11,30,0.0,0.0,11.0
4658,2024-07-20,Books,Biography,West,29,2,58,36,0.0,0.0,58.0
4659,2024-07-20,Clothing,Jeans,West,124,3,372,27,0.1,37.2,334.8
4660,2024-07-20,Books,Biography,North,27,1,27,36,0.0,0.0,27.0
4661,2024-07-20,Home,Vacuum,South,355,2,710,69,0.1,71.0,639.0
4662,2024-07-20,Home,Vacuum,South,271,5,1355,29,0.0,0.0,1355.0
4663,2024-07-20,Electronics,Headphones,Central,696,4,2784,50,0.0,0.0,2784.0
4664,2024-07-20,Books,Science Book,Central,39,3,117,35,0.0,0.0,117.0
4665,2024-07-20,Books,Fiction Novel,North,15,5,75,50,0.15,11.25,63.75
4666,2024-07-20,Home,Lamp,East,275,2,550,32,0.0,0.0,550.0
4667,2024-07-20,Electronics,Tablet,North,1680,3,5040,23,0.0,0.0,5040.0
4668,2024-07-20,Clothing,Jacket,Central,134,2,268,33,0.0,0.0,268.0
4669,2024-07-21,Clothing,Hat,North,109,4,436,48,0.05,21.8,414.2
4670,2024-07-22,Books,Fiction Novel,South,39,3,117,38,0.0,0.0,117.0
4671,2024-07-22,Clothing,Sneakers,South,192,3,576,51,0.0,0.0,576.0
4672,2024-07-22,Electronics,Smart Watch,East,522,5,2610,42,0.0,0.0,2610.0
4673,2024-07-22,Home,Bookshelf,East,315,3,945,57,0.0,0.0,945.0
4674,2024-07-22,Home,Coffee Maker,East,142,1,142,30,0.0,0.0,142.0
4675,2024-07-22,Books,Science Book,Central,33,4,132,33,0.0,0.0,132.0
4676,2024-07-22,Books,Biography,South,10,1,10,41,0.0,0.0,10.0
4677,2024-07-22,Clothing,T-Shirt,South,31,4,124,68,0.0,0.0,124.0
4678,2024-07-22,Electronics,Smartphone,South,1586,4,6344,47,0.0,0.0,6344.0
4679,2024-07-22,Books,Tech Manual,West,10,5,50,53,0.0,0.0,50.0
4680,2024-07-22,Books,Science Book,West,28,3,84,50,0.0,0.0,84.0
4681,2024-07-22,Home,Vacuum,West,423,2,846,22,0.0,0.0,846.0
4682,2024-07-22,Books,Science Book,North,26,3,78,39,0.15,11.7,66.3
4683,2024-07-23,Clothing,Jeans,North,75,2,150,26,0.1,15.0,135.0
4684,2024-07-23,Clothing,Sneakers,North,77,4,308,49,0.1,30.8,277.2
4685,2024-07-23,Electronics,Smartphone,North,1975,4,7900,41,0.0,0.0,7900.0
4686,2024-07-23,Home,Bookshelf,West,188,2,376,49,0.1,37.6,338.4
4687,2024-07-23,Home,Coffee Maker,North,133,3,399,34,0.05,19.950000000000003,379.05
4688,2024-07-23,Clothing,Hat,Central,58,3,174,45,0.1,17.400000000000002,156.6
4689,2024-07-23,Books,Cookbook,South,49,1,49,65,0.0,0.0,49.0
4690,2024-07-23,Clothing,T-Shirt,West,162,2,324,46,0.0,0.0,324.0
4691,2024-07-23,Electronics,Smartphone,West,995,4,3980,55,0.0,0.0,3980.0
4692,2024-07-23,Electronics,Smartphone,East,937,1,937,51,0.0,0.0,937.0
4693,2024-07-23,Books,Science Book,East,39,3,117,41,0.0,0.0,117.0
4694,2024-07-23,Electronics,Smartphone,West,1319,2,2638,53,0.2,527.6,2110.4
4695,2024-07-24,Home,Lamp,West,342,5,1710,53,0.1,171.0,1539.0
4696,2024-07-24,Clothing,Jacket,Central,95,6,570,21,0.0,0.0,570.0
4697,2024-07-24,Clothing,Jeans,South,20,1,20,43,0.05,1.0,19.0
4698,2024-07-24,Home,Desk Chair,East,355,1,355,60,0.0,0.0,355.0
4699,2024-07-24,Home,Vacuum,Central,232,3,696,29,0.05,34.800000000000004,661.2
4700,2024-07-25,Clothing,Sneakers,East,30,3,90,69,0.0,0.0,90.0
4701,2024-07-25,Home,Desk Chair,North,82,3,246,65,0.2,49.2,196.8
4702,2024-07-25,Books,Cookbook,North,32,4,128,36,0.0,0.0,128.0
4703,2024-07-25,Electronics,Smart Watch,West,866,4,3464,51,0.0,0.0,3464.0
4704,2024-07-25,Home,Lamp,South,220,1,220,48,0.0,0.0,220.0
4705,2024-07-25,Electronics,Laptop,Central,1509,3,4527,39,0.1,452.70000000000005,4074.3
4706,2024-07-25,Electronics,Smartphone,Central,1159,3,3477,33,0.0,0.0,3477.0
4707,2024-07-25,Clothing,Hat,North,70,2,140,33,0.0,0.0,140.0
4708,2024-07-25,Home,Coffee Maker,West,175,4,700,44,0.0,0.0,700.0
4709,2024-07-25,Books,Tech Manual,East,43,4,172,59,0.0,0.0,172.0
4710,2024-07-25,Clothing,T-Shirt,North,99,6,594,52,0.2,118.80000000000001,475.2
4711,2024-07-25,Books,Fiction Novel,Central,30,4,120,27,0.0,0.0,120.0
4712,2024-07-25,Clothing,Jacket,Central,170,6,1020,44,0.0,0.0,1020.0
4713,2024-07-25,Home,Lamp,West,171,2,342,41,0.1,34.2,307.8
4714,2024-07-26,Clothing,Jacket,South,139,6,834,34,0.0,0.0,834.0
4715,2024-07-26,Home,Coffee Maker,South,426,5,2130,38,0.0,0.0,2130.0
4716,2024-07-26,Books,Science Book,West,22,3,66,61,0.0,0.0,66.0
4717,2024-07-27,Books,Cookbook,South,15,4,60,19,0.0,0.0,60.0
4718,2024-07-27,Clothing,Sneakers,Central,155,1,155,18,0.0,0.0,155.0
4719,2024-07-27,Electronics,Laptop,East,486,4,1944,19,0.0,0.0,1944.0
4720,2024-07-27,Home,Desk Chair,East,356,5,1780,30,0.1,178.0,1602.0
4721,2024-07-27,Clothing,Jacket,West,133,3,399,37,0.2,79.80000000000001,319.2
4722,2024-07-27,Clothing,Jeans,West,161,1,161,23,0.0,0.0,161.0
4723,2024-07-27,Clothing,T-Shirt,South,129,4,516,31,0.0,0.0,516.0
